batimentid,salleid,floorid,positionid,ssid,bssid,level,centrefrequence0,frequency
1,404,0,11,UnivToulon,1c:28:af:ce:1b:d1,-53,5220,5220
1,404,0,11,visiteurs,1c:28:af:ce:1b:d2,-53,5220,5220
1,404,0,11,,1c:28:af:ce:1b:d3,-53,5220,5220
1,404,0,11,,1c:28:af:ce:1b:d4,-54,5220,5220
1,404,0,11,UnivToulon,1c:28:af:ce:e7:01,-63,2437,2437
1,404,0,11,eduroam,1c:28:af:ce:e7:00,-63,2437,2437
1,404,0,11,eduroam,1c:28:af:ce:e7:10,-64,5500,5500
1,404,0,11,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,404,0,11,UnivToulon,1c:28:af:ce:e7:11,-64,5500,5500
1,404,0,11,visiteurs,1c:28:af:ce:e7:12,-64,5500,5500
1,404,0,11,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,404,0,11,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,404,0,11,visiteurs,1c:28:af:b4:1c:f2,-68,5580,5580
1,404,0,11,,1c:28:af:b4:1c:e3,-69,2462,2462
1,404,0,11,eduroam,1c:28:af:b4:1c:e0,-70,2462,2462
1,404,0,11,eduroam,1c:28:af:b2:c8:40,-71,2462,2462
1,404,0,11,UnivToulon,1c:28:af:b2:c8:41,-71,2462,2462
1,404,0,11,visiteurs,1c:28:af:b2:c8:42,-71,2462,2462
1,404,0,11,UnivToulon,1c:28:af:b4:1c:e1,-71,2462,2462
1,404,0,11,visiteurs,1c:28:af:b4:1c:e2,-71,2462,2462
1,404,0,11,eduroam,1c:28:af:b2:c8:50,-76,5280,5280
1,404,0,11,UnivToulon,1c:28:af:b2:c8:51,-76,5280,5280
1,404,0,11,visiteurs,1c:28:af:b2:c8:52,-78,5280,5280
1,404,0,11,eduroam,1c:28:af:b3:b8:70,-78,5580,5580
1,404,0,11,UnivToulon,1c:28:af:b3:b8:71,-78,5580,5580
1,404,0,11,visiteurs,1c:28:af:b3:b8:72,-78,5580,5580
1,404,0,11,,1c:28:af:b3:b8:73,-78,5580,5580
1,404,0,11,,1c:28:af:b3:b8:74,-78,5580,5580
1,404,0,11,eduroam,1c:28:af:b4:32:20,-83,2412,2412
1,404,0,11,eduroam,1c:28:af:cd:23:30,-83,5745,5745
1,404,0,11,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,404,0,11,UnivToulon,1c:28:af:b4:32:21,-84,2412,2412
1,404,0,11,UnivToulon,1c:28:af:cd:23:31,-85,5745,5745
1,404,0,11,visiteurs,1c:28:af:cd:23:32,-86,5745,5745
1,404,0,11,,1c:28:af:b3:b8:64,-89,2462,2462
1,404,0,11,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,404,0,11,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,404,0,11,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,12,UnivToulon,1c:28:af:ce:e7:01,-41,2437,2437
1,404,0,12,eduroam,1c:28:af:ce:e7:10,-42,5500,5500
1,404,0,12,visiteurs,1c:28:af:ce:e7:02,-42,2437,2437
1,404,0,12,eduroam,1c:28:af:ce:e7:00,-42,2437,2437
1,404,0,12,UnivToulon,1c:28:af:ce:e7:11,-42,5500,5500
1,404,0,12,visiteurs,1c:28:af:ce:e7:12,-42,5500,5500
1,404,0,12,UnivToulon,1c:28:af:ce:1b:c1,-66,2412,2412
1,404,0,12,eduroam,1c:28:af:ce:1b:c0,-68,2412,2412
1,404,0,12,UnivToulon,1c:28:af:b2:f7:61,-70,2412,2412
1,404,0,12,visiteurs,1c:28:af:ce:1b:c2,-72,2412,2412
1,404,0,12,eduroam,1c:28:af:ce:1b:d0,-73,5220,5220
1,404,0,12,UnivToulon,1c:28:af:ce:1b:d1,-73,5220,5220
1,404,0,12,visiteurs,1c:28:af:ce:1b:d2,-73,5220,5220
1,404,0,12,visiteurs,1c:28:af:b2:f7:62,-76,2412,2412
1,404,0,12,visiteurs,1c:28:af:b2:c8:42,-77,2462,2462
1,404,0,12,UnivToulon,1c:28:af:b4:1c:e1,-78,2462,2462
1,404,0,12,,1c:28:af:b2:f7:64,-78,2412,2412
1,404,0,12,,1c:28:af:b2:c8:44,-78,2462,2462
1,404,0,12,eduroam,1c:28:af:b4:1c:e0,-79,2462,2462
1,404,0,12,UnivToulon,1c:28:af:b2:c8:41,-79,2462,2462
1,404,0,12,eduroam,1c:28:af:b2:c8:50,-79,5280,5280
1,404,0,12,,1c:28:af:b2:c8:54,-79,5280,5280
1,404,0,12,UnivToulon,1c:28:af:b3:b8:71,-79,5580,5580
1,404,0,12,UnivToulon,1c:28:af:b2:c8:51,-80,5280,5280
1,404,0,12,visiteurs,1c:28:af:b2:c8:52,-80,5280,5280
1,404,0,12,,1c:28:af:b2:c8:53,-80,5280,5280
1,404,0,12,eduroam,1c:28:af:b3:b8:70,-81,5580,5580
1,404,0,12,,1c:28:af:b3:b8:73,-81,5580,5580
1,404,0,12,visiteurs,1c:28:af:b3:b8:72,-82,5580,5580
1,404,0,12,,1c:28:af:b3:b8:74,-82,5580,5580
1,404,0,12,,1c:28:af:b4:32:23,-88,2412,2412
1,404,0,12,visiteurs,1c:28:af:b4:32:22,-89,2412,2412
1,404,0,12,,1c:28:af:b4:32:24,-89,2412,2412
1,404,0,12,UnivToulon,1c:28:af:cd:9f:71,-90,5260,5260
1,404,0,13,eduroam,1c:28:af:ce:e7:10,-46,5500,5500
1,404,0,13,,1c:28:af:ce:e7:04,-46,2437,2437
1,404,0,13,visiteurs,1c:28:af:ce:e7:02,-47,2437,2437
1,404,0,13,UnivToulon,1c:28:af:ce:e7:01,-47,2437,2437
1,404,0,13,eduroam,1c:28:af:ce:e7:00,-47,2437,2437
1,404,0,13,UnivToulon,1c:28:af:ce:e7:11,-47,5500,5500
1,404,0,13,visiteurs,1c:28:af:ce:e7:12,-47,5500,5500
1,404,0,13,,1c:28:af:ce:e7:03,-47,2437,2437
1,404,0,13,eduroam,1c:28:af:ce:1b:c0,-69,2412,2412
1,404,0,13,visiteurs,1c:28:af:ce:1b:c2,-70,2412,2412
1,404,0,13,eduroam,1c:28:af:b2:f7:60,-72,2412,2412
1,404,0,13,UnivToulon,1c:28:af:ce:1b:c1,-73,2412,2412
1,404,0,13,,1c:28:af:ce:1b:c3,-73,2412,2412
1,404,0,13,visiteurs,1c:28:af:b2:f7:62,-74,2412,2412
1,404,0,13,visiteurs,bc:9f:e4:8b:52:a3,-74,2412,2412
1,404,0,13,UnivToulon,1c:28:af:b2:f7:61,-75,2412,2412
1,404,0,13,,bc:9f:e4:8b:52:a2,-75,2412,2412
1,404,0,13,,bc:9f:e4:8b:52:a5,-75,2412,2412
1,404,0,13,eduroam,1c:28:af:b3:b8:70,-76,5580,5580
1,404,0,13,UnivToulon,bc:9f:e4:8b:52:a4,-76,2412,2412
1,404,0,13,visiteurs,1c:28:af:b3:b8:72,-77,5580,5580
1,404,0,13,,1c:28:af:ce:1b:d3,-77,5220,5220
1,404,0,13,,1c:28:af:ce:1b:d4,-77,5220,5220
1,404,0,13,eduroam,1c:28:af:ce:1b:d0,-78,5220,5220
1,404,0,13,UnivToulon,1c:28:af:ce:1b:d1,-78,5220,5220
1,404,0,13,visiteurs,1c:28:af:ce:1b:d2,-78,5220,5220
1,404,0,13,UnivToulon,1c:28:af:b3:b8:71,-80,5580,5580
1,404,0,13,visiteurs,1c:28:af:b2:c8:42,-81,2462,2462
1,404,0,13,UnivToulon,1c:28:af:b2:c8:41,-81,2462,2462
1,404,0,13,eduroam,1c:28:af:b2:c8:40,-81,2462,2462
1,404,0,13,eduroam,1c:28:af:b2:c8:50,-82,5280,5280
1,404,0,13,UnivToulon,1c:28:af:b2:c8:51,-83,5280,5280
1,404,0,13,eduroam,1c:28:af:b4:1c:e0,-84,2462,2462
1,404,0,13,visiteurs,1c:28:af:b2:c8:52,-84,5280,5280
1,404,0,13,visiteurs,1c:28:af:b4:1c:e2,-85,2462,2462
1,404,0,13,visiteurs,1c:28:af:cd:9f:72,-90,5260,5260
1,404,0,13,eduroam,1c:28:af:cd:9f:70,-90,5260,5260
1,404,0,14,visiteurs,1c:28:af:ce:e7:02,-32,2437,2437
1,404,0,14,UnivToulon,1c:28:af:ce:e7:01,-32,2437,2437
1,404,0,14,eduroam,1c:28:af:ce:e7:00,-32,2437,2437
1,404,0,14,,1c:28:af:ce:e7:04,-32,2437,2437
1,404,0,14,,1c:28:af:ce:e7:03,-33,2437,2437
1,404,0,14,UnivToulon,1c:28:af:ce:e7:11,-37,5500,5500
1,404,0,14,visiteurs,1c:28:af:ce:e7:12,-37,5500,5500
1,404,0,14,eduroam,1c:28:af:ce:e7:10,-38,5500,5500
1,404,0,14,UnivToulon,bc:9f:e4:8b:52:a4,-57,2412,2412
1,404,0,14,eduroam,1c:28:af:b4:1c:e0,-66,2462,2462
1,404,0,14,UnivToulon,1c:28:af:b3:b8:71,-70,5580,5580
1,404,0,14,eduroam,1c:28:af:b3:b8:70,-70,5580,5580
1,404,0,14,visiteurs,1c:28:af:b3:b8:72,-70,5580,5580
1,404,0,14,,1c:28:af:b3:b8:74,-70,5580,5580
1,404,0,14,,1c:28:af:b3:b8:73,-71,5580,5580
1,404,0,14,eduroam,bc:9f:e4:8b:52:a0,-72,2412,2412
1,404,0,14,,1c:28:af:b2:f7:63,-72,2412,2412
1,404,0,14,visiteurs,1c:28:af:b2:f7:62,-73,2412,2412
1,404,0,14,,bc:9f:e4:8b:52:a2,-73,2412,2412
1,404,0,14,visiteurs,1c:28:af:b2:c8:42,-74,2462,2462
1,404,0,14,UnivToulon,1c:28:af:ce:1b:d1,-74,5220,5220
1,404,0,14,visiteurs,1c:28:af:ce:1b:d2,-74,5220,5220
1,404,0,14,UnivToulon,1c:28:af:b2:c8:41,-74,2462,2462
1,404,0,14,eduroam,1c:28:af:ce:1b:d0,-75,5220,5220
1,404,0,14,,1c:28:af:ce:1b:d3,-75,5220,5220
1,404,0,14,,1c:28:af:ce:1b:d4,-75,5220,5220
1,404,0,14,eduroam,1c:28:af:b2:c8:50,-77,5280,5280
1,404,0,14,UnivToulon,1c:28:af:b2:c8:51,-77,5280,5280
1,404,0,14,visiteurs,1c:28:af:b2:c8:52,-77,5280,5280
1,404,0,14,,1c:28:af:b2:c8:53,-77,5280,5280
1,404,0,14,,1c:28:af:b2:c8:54,-77,5280,5280
1,404,0,14,visiteurs,1c:28:af:cd:23:22,-79,2412,2412
1,404,0,14,visiteurs,1c:28:af:b4:1c:e2,-80,2462,2462
1,404,0,14,eduroam,1c:28:af:b2:c8:40,-81,2462,2462
1,404,0,14,visiteurs,1c:28:af:cd:23:32,-83,5745,5745
1,404,0,14,eduroam,1c:28:af:cd:9f:70,-86,5260,5260
1,404,0,14,visiteurs,1c:28:af:b2:97:e2,-86,2437,2437
1,404,0,14,,1c:28:af:b2:97:e4,-86,2437,2437
1,404,0,14,UnivToulon,1c:28:af:cd:9f:71,-86,5260,5260
1,404,0,14,visiteurs,1c:28:af:cd:9f:72,-87,5260,5260
1,404,0,14,UnivToulon,1c:28:af:cd:23:31,-87,5745,5745
1,404,0,14,eduroam,1c:28:af:cd:23:30,-88,5745,5745
1,404,0,14,visiteurs,1c:28:af:b3:b8:62,-90,2462,2462
1,404,0,15,visiteurs,1c:28:af:ce:e7:02,-32,2437,2437
1,404,0,15,UnivToulon,1c:28:af:ce:e7:01,-32,2437,2437
1,404,0,15,eduroam,1c:28:af:ce:e7:00,-32,2437,2437
1,404,0,15,,1c:28:af:ce:e7:04,-32,2437,2437
1,404,0,15,,1c:28:af:ce:e7:03,-33,2437,2437
1,404,0,15,UnivToulon,1c:28:af:ce:e7:11,-37,5500,5500
1,404,0,15,visiteurs,1c:28:af:ce:e7:12,-37,5500,5500
1,404,0,15,eduroam,1c:28:af:ce:e7:10,-38,5500,5500
1,404,0,15,UnivToulon,bc:9f:e4:8b:52:a4,-57,2412,2412
1,404,0,15,eduroam,1c:28:af:b4:1c:e0,-66,2462,2462
1,404,0,15,UnivToulon,1c:28:af:b3:b8:71,-70,5580,5580
1,404,0,15,eduroam,1c:28:af:b3:b8:70,-70,5580,5580
1,404,0,15,visiteurs,1c:28:af:b3:b8:72,-70,5580,5580
1,404,0,15,,1c:28:af:b3:b8:74,-70,5580,5580
1,404,0,15,,1c:28:af:b3:b8:73,-71,5580,5580
1,404,0,15,eduroam,bc:9f:e4:8b:52:a0,-72,2412,2412
1,404,0,15,,1c:28:af:b2:f7:63,-72,2412,2412
1,404,0,15,visiteurs,1c:28:af:b2:f7:62,-73,2412,2412
1,404,0,15,,bc:9f:e4:8b:52:a2,-73,2412,2412
1,404,0,15,visiteurs,1c:28:af:b2:c8:42,-74,2462,2462
1,404,0,15,UnivToulon,1c:28:af:ce:1b:d1,-74,5220,5220
1,404,0,15,visiteurs,1c:28:af:ce:1b:d2,-74,5220,5220
1,404,0,15,UnivToulon,1c:28:af:b2:c8:41,-74,2462,2462
1,404,0,15,eduroam,1c:28:af:ce:1b:d0,-75,5220,5220
1,404,0,15,,1c:28:af:ce:1b:d3,-75,5220,5220
1,404,0,15,,1c:28:af:ce:1b:d4,-75,5220,5220
1,404,0,15,eduroam,1c:28:af:b2:c8:50,-77,5280,5280
1,404,0,15,UnivToulon,1c:28:af:b2:c8:51,-77,5280,5280
1,404,0,15,visiteurs,1c:28:af:b2:c8:52,-77,5280,5280
1,404,0,15,,1c:28:af:b2:c8:53,-77,5280,5280
1,404,0,15,,1c:28:af:b2:c8:54,-77,5280,5280
1,404,0,15,visiteurs,1c:28:af:cd:23:22,-79,2412,2412
1,404,0,15,visiteurs,1c:28:af:b4:1c:e2,-80,2462,2462
1,404,0,15,eduroam,1c:28:af:b2:c8:40,-81,2462,2462
1,404,0,15,visiteurs,1c:28:af:cd:23:32,-83,5745,5745
1,404,0,15,eduroam,1c:28:af:cd:9f:70,-86,5260,5260
1,404,0,15,visiteurs,1c:28:af:b2:97:e2,-86,2437,2437
1,404,0,15,,1c:28:af:b2:97:e4,-86,2437,2437
1,404,0,15,UnivToulon,1c:28:af:cd:9f:71,-86,5260,5260
1,404,0,15,visiteurs,1c:28:af:cd:9f:72,-87,5260,5260
1,404,0,15,UnivToulon,1c:28:af:cd:23:31,-87,5745,5745
1,404,0,15,eduroam,1c:28:af:cd:23:30,-88,5745,5745
1,404,0,15,visiteurs,1c:28:af:b3:b8:62,-90,2462,2462
1,9100,1,1,,1c:28:af:ce:e7:03,-42,2437,2437
1,9100,1,1,UnivToulon,1c:28:af:ce:e7:01,-46,2437,2437
1,9100,1,1,visiteurs,1c:28:af:ce:e7:02,-47,2437,2437
1,9100,1,1,,1c:28:af:ce:e7:13,-47,5500,5500
1,9100,1,1,,1c:28:af:ce:e7:14,-48,5500,5500
1,9100,1,1,eduroam,1c:28:af:ce:e7:00,-49,2437,2437
1,9100,1,1,eduroam,1c:28:af:ce:e7:10,-49,5500,5500
1,9100,1,1,UnivToulon,1c:28:af:ce:e7:11,-49,5500,5500
1,9100,1,1,visiteurs,1c:28:af:ce:e7:12,-49,5500,5500
1,9100,1,1,eduroam,1c:28:af:b2:c8:40,-65,2462,2462
1,9100,1,1,UnivToulon,1c:28:af:b2:c8:41,-65,2462,2462
1,9100,1,1,,1c:28:af:b2:c8:43,-65,2462,2462
1,9100,1,1,,1c:28:af:b2:c8:44,-65,2462,2462
1,9100,1,1,visiteurs,1c:28:af:ce:1b:c2,-68,2412,2412
1,9100,1,1,UnivToulon,1c:28:af:ce:1b:c1,-69,2412,2412
1,9100,1,1,UnivToulon,1c:28:af:b2:c8:51,-69,5280,5280
1,9100,1,1,visiteurs,1c:28:af:b2:c8:52,-69,5280,5280
1,9100,1,1,,1c:28:af:b4:32:23,-70,2412,2412
1,9100,1,1,,1c:28:af:b4:32:24,-70,2412,2412
1,9100,1,1,eduroam,1c:28:af:b2:c8:50,-70,5280,5280
1,9100,1,1,eduroam,1c:28:af:ce:1b:c0,-71,2412,2412
1,9100,1,1,visiteurs,1c:28:af:b4:32:22,-71,2412,2412
1,9100,1,1,visiteurs,1c:28:af:b2:c8:42,-72,2462,2462
1,9100,1,1,eduroam,1c:28:af:b4:32:20,-72,2412,2412
1,9100,1,1,,bc:9f:e4:8b:52:a5,-73,2412,2412
1,9100,1,1,UnivToulon,bc:9f:e4:8b:52:a4,-73,2412,2412
1,9100,1,1,visiteurs,bc:9f:e4:8b:52:a3,-74,2412,2412
1,9100,1,1,UnivToulon,1c:28:af:b4:32:21,-75,2412,2412
1,9100,1,1,eduroam,1c:28:af:b3:b8:70,-75,5580,5580
1,9100,1,1,UnivToulon,1c:28:af:b3:b8:71,-75,5580,5580
1,9100,1,1,eduroam,1c:28:af:ce:1b:d0,-76,5220,5220
1,9100,1,1,visiteurs,1c:28:af:ce:1b:d2,-76,5220,5220
1,9100,1,1,UnivToulon,1c:28:af:ce:1b:d1,-76,5220,5220
1,9100,1,1,UnivToulon,1c:28:af:b2:f7:61,-76,2412,2412
1,9100,1,1,,1c:28:af:b4:1c:e4,-82,2462,2462
1,9100,1,1,,1c:28:af:b4:1c:e3,-83,2462,2462
1,9100,1,1,eduroam,1c:28:af:b4:1c:e0,-83,2462,2462
1,9100,1,1,eduroam,1c:28:af:cd:9f:70,-83,5260,5260
1,9100,1,1,visiteurs,1c:28:af:cd:9f:72,-83,5260,5260
1,9100,1,1,UnivToulon,1c:28:af:cd:9f:71,-84,5260,5260
1,9100,1,1,eduroam,1c:28:af:b2:97:e0,-86,2437,2437
1,9100,1,1,UnivToulon,1c:28:af:b2:97:e1,-87,2437,2437
1,9100,1,1,visiteurs,1c:28:af:b2:97:e2,-87,2437,2437
1,9100,1,2,UnivToulon,1c:28:af:b2:f7:71,-55,5785,5785
1,9100,1,2,eduroam,1c:28:af:b2:f7:70,-56,5785,5785
1,9100,1,2,visiteurs,1c:28:af:b2:f7:72,-56,5785,5785
1,9100,1,2,eduroam,1c:28:af:b2:f7:60,-61,2412,2412
1,9100,1,2,visiteurs,1c:28:af:b2:f7:62,-61,2412,2412
1,9100,1,2,UnivToulon,1c:28:af:b2:f7:61,-61,2412,2412
1,9100,1,2,eduroam,1c:28:af:b4:1c:f0,-61,5580,5580
1,9100,1,2,UnivToulon,1c:28:af:b4:1c:f1,-61,5580,5580
1,9100,1,2,visiteurs,1c:28:af:b4:1c:f2,-61,5580,5580
1,9100,1,2,,1c:28:af:b2:f7:63,-63,2412,2412
1,9100,1,2,UnivToulon,1c:28:af:b4:1c:e1,-68,2462,2462
1,9100,1,2,,1c:28:af:b4:1c:e3,-69,2462,2462
1,9100,1,2,eduroam,1c:28:af:b4:1c:e0,-69,2462,2462
1,9100,1,2,visiteurs,1c:28:af:b4:1c:e2,-69,2462,2462
1,9100,1,2,,1c:28:af:b4:1c:e4,-69,2462,2462
1,9100,1,2,visiteurs,1c:28:af:ce:e7:02,-72,2437,2437
1,9100,1,2,visiteurs,bc:9f:e4:8b:52:a3,-72,2412,2412
1,9100,1,2,,bc:9f:e4:8b:52:a5,-72,2412,2412
1,9100,1,2,eduroam,1c:28:af:ce:e7:00,-73,2437,2437
1,9100,1,2,,1c:28:af:ce:e7:03,-73,2437,2437
1,9100,1,2,UnivToulon,bc:9f:e4:8b:52:a4,-73,2412,2412
1,9100,1,2,,1c:28:af:ce:e7:04,-75,2437,2437
1,9100,1,2,eduroam,bc:9f:e4:8b:52:a0,-75,2412,2412
1,9100,1,2,eduroam,1c:28:af:b4:32:30,-76,5180,5180
1,9100,1,2,UnivToulon,1c:28:af:b4:32:31,-76,5180,5180
1,9100,1,2,visiteurs,1c:28:af:b4:32:32,-76,5180,5180
1,9100,1,2,UnivToulon,1c:28:af:ce:e7:01,-78,2437,2437
1,9100,1,2,visiteurs,1c:28:af:b2:97:e2,-79,2437,2437
1,9100,1,2,UnivToulon,1c:28:af:b2:97:e1,-82,2437,2437
1,9100,1,2,visiteurs,1c:28:af:b4:32:22,-84,2412,2412
1,9100,1,2,UnivToulon,1c:28:af:b2:b9:a1,-86,2412,2412
1,9100,1,2,UnivToulon,1c:28:af:b2:95:a1,-86,2462,2462
1,9100,1,2,visiteurs,1c:28:af:b2:95:a2,-86,2462,2462
1,9100,1,2,,1c:28:af:b2:c8:43,-86,2462,2462
1,9100,1,2,UnivToulon,1c:28:af:b2:c8:41,-87,2462,2462
1,9100,1,2,visiteurs,1c:28:af:b2:c8:42,-87,2462,2462
1,9100,1,2,UnivToulon,1c:28:af:b2:9c:d1,-89,5320,5320
1,9100,1,2,eduroam,1c:28:af:b2:9c:d0,-89,5320,5320
1,9100,1,2,visiteurs,1c:28:af:b2:9c:d2,-90,5320,5320
1,9100,1,2,eduroam,1c:28:af:ce:e7:10,-90,5500,5500
1,9100,1,3,eduroam,1c:28:af:b2:f7:60,-55,2412,2412
1,9100,1,3,visiteurs,1c:28:af:b2:f7:62,-55,2412,2412
1,9100,1,3,UnivToulon,1c:28:af:b2:f7:61,-55,2412,2412
1,9100,1,3,,1c:28:af:b2:f7:63,-55,2412,2412
1,9100,1,3,,1c:28:af:b2:f7:64,-55,2412,2412
1,9100,1,3,eduroam,1c:28:af:b2:f7:70,-57,5785,5785
1,9100,1,3,UnivToulon,1c:28:af:b2:f7:71,-57,5785,5785
1,9100,1,3,visiteurs,1c:28:af:b2:f7:72,-57,5785,5785
1,9100,1,3,UnivToulon,1c:28:af:ce:e7:01,-64,2437,2437
1,9100,1,3,visiteurs,1c:28:af:ce:e7:02,-64,2437,2437
1,9100,1,3,eduroam,1c:28:af:ce:e7:00,-65,2437,2437
1,9100,1,3,,1c:28:af:ce:e7:03,-65,2437,2437
1,9100,1,3,eduroam,1c:28:af:b4:1c:e0,-68,2462,2462
1,9100,1,3,eduroam,1c:28:af:b4:1c:f0,-68,5580,5580
1,9100,1,3,UnivToulon,1c:28:af:b4:1c:f1,-68,5580,5580
1,9100,1,3,,1c:28:af:b4:1c:e3,-69,2462,2462
1,9100,1,3,UnivToulon,1c:28:af:b4:1c:e1,-69,2462,2462
1,9100,1,3,visiteurs,1c:28:af:b4:1c:e2,-69,2462,2462
1,9100,1,3,,1c:28:af:b4:1c:e4,-69,2462,2462
1,9100,1,3,visiteurs,1c:28:af:b4:1c:f2,-69,5580,5580
1,9100,1,3,UnivToulon,1c:28:af:b2:97:e1,-75,2437,2437
1,9100,1,3,,1c:28:af:b2:97:e3,-75,2437,2437
1,9100,1,3,visiteurs,1c:28:af:b4:32:22,-80,2412,2412
1,9100,1,3,eduroam,1c:28:af:b4:32:30,-81,5180,5180
1,9100,1,3,UnivToulon,1c:28:af:b4:32:31,-81,5180,5180
1,9100,1,3,visiteurs,1c:28:af:b4:32:32,-81,5180,5180
1,9100,1,3,,1c:28:af:b2:b9:a3,-81,2412,2412
1,9100,1,3,UnivToulon,1c:28:af:b2:95:a1,-84,2462,2462
1,9100,1,3,visiteurs,1c:28:af:b3:18:e2,-87,2437,2437
1,9100,1,3,UnivToulon,1c:28:af:b2:9c:d1,-88,5320,5320
1,9100,1,3,eduroam,1c:28:af:b2:9c:d0,-88,5320,5320
1,9100,1,3,eduroam,1c:28:af:b2:97:f0,-89,5260,5260
1,9100,1,3,UnivToulon,1c:28:af:b2:97:f1,-89,5260,5260
1,9100,1,3,visiteurs,1c:28:af:b2:97:f2,-89,5260,5260
1,9100,1,3,,1c:28:af:b2:97:f3,-89,5260,5260
1,9100,1,3,,1c:28:af:b2:97:f4,-89,5260,5260
1,9100,1,3,UnivToulon,1c:28:af:ce:e7:11,-89,5500,5500
1,9100,1,3,visiteurs,1c:28:af:b2:9c:d2,-90,5320,5320
1,9100,1,3,eduroam,1c:28:af:ce:e7:10,-90,5500,5500
1,9100,1,3,,1c:28:af:b2:9c:d4,-90,5320,5320
1,9100,1,3,visiteurs,1c:28:af:ce:e7:12,-90,5500,5500
1,9100,1,4,eduroam,1c:28:af:b2:f7:70,-56,5785,5785
1,9100,1,4,UnivToulon,1c:28:af:b2:f7:71,-56,5785,5785
1,9100,1,4,visiteurs,1c:28:af:b2:f7:72,-56,5785,5785
1,9100,1,4,eduroam,1c:28:af:b2:f7:60,-57,2412,2412
1,9100,1,4,visiteurs,1c:28:af:b2:f7:62,-57,2412,2412
1,9100,1,4,UnivToulon,1c:28:af:b2:f7:61,-58,2412,2412
1,9100,1,4,,1c:28:af:b2:f7:64,-60,2412,2412
1,9100,1,4,UnivToulon,1c:28:af:b4:1c:f1,-66,5580,5580
1,9100,1,4,eduroam,1c:28:af:b4:1c:f0,-67,5580,5580
1,9100,1,4,visiteurs,1c:28:af:b4:1c:f2,-67,5580,5580
1,9100,1,4,eduroam,1c:28:af:b4:1c:e0,-69,2462,2462
1,9100,1,4,visiteurs,1c:28:af:b4:1c:e2,-69,2462,2462
1,9100,1,4,,1c:28:af:b4:1c:e4,-69,2462,2462
1,9100,1,4,,1c:28:af:b2:97:e4,-69,2437,2437
1,9100,1,4,UnivToulon,1c:28:af:b4:1c:e1,-70,2462,2462
1,9100,1,4,eduroam,1c:28:af:ce:e7:00,-72,2437,2437
1,9100,1,4,UnivToulon,1c:28:af:ce:e7:01,-74,2437,2437
1,9100,1,4,,1c:28:af:ce:e7:04,-74,2437,2437
1,9100,1,4,UnivToulon,1c:28:af:b2:97:e1,-75,2437,2437
1,9100,1,4,visiteurs,bc:9f:e4:8b:52:a3,-75,2412,2412
1,9100,1,4,eduroam,1c:28:af:b4:32:30,-77,5180,5180
1,9100,1,4,UnivToulon,1c:28:af:b4:32:31,-77,5180,5180
1,9100,1,4,visiteurs,1c:28:af:b4:32:32,-77,5180,5180
1,9100,1,4,visiteurs,1c:28:af:b4:32:22,-77,2412,2412
1,9100,1,4,visiteurs,1c:28:af:b2:97:e2,-77,2437,2437
1,9100,1,4,eduroam,1c:28:af:b4:32:20,-78,2412,2412
1,9100,1,4,,1c:28:af:b4:32:23,-78,2412,2412
1,9100,1,4,visiteurs,1c:28:af:ce:e7:02,-83,2437,2437
1,9100,1,4,eduroam,1c:28:af:b2:97:f0,-85,5260,5260
1,9100,1,4,UnivToulon,1c:28:af:b2:97:f1,-85,5260,5260
1,9100,1,4,visiteurs,1c:28:af:b2:97:f2,-86,5260,5260
1,9100,1,4,eduroam,1c:28:af:b2:9c:d0,-89,5320,5320
1,9100,1,4,visiteurs,1c:28:af:b3:18:e2,-89,2437,2437
1,9100,1,4,eduroam,1c:28:af:b2:c8:40,-89,2462,2462
1,9100,1,4,,1c:28:af:b2:c8:44,-89,2462,2462
1,9100,1,4,UnivToulon,1c:28:af:b2:9c:d1,-90,5320,5320
1,9100,1,4,visiteurs,1c:28:af:b2:9c:d2,-90,5320,5320
1,9100,1,4,,1c:28:af:b2:9c:d4,-90,5320,5320
1,9100,1,4,,1c:28:af:b2:9c:d3,-90,5320,5320
1,9100,1,5,eduroam,1c:28:af:b2:f7:70,-54,5785,5785
1,9100,1,5,UnivToulon,1c:28:af:b2:f7:71,-54,5785,5785
1,9100,1,5,visiteurs,1c:28:af:b2:f7:72,-54,5785,5785
1,9100,1,5,visiteurs,1c:28:af:b2:f7:62,-59,2412,2412
1,9100,1,5,eduroam,1c:28:af:b2:f7:60,-60,2412,2412
1,9100,1,5,UnivToulon,1c:28:af:b2:f7:61,-60,2412,2412
1,9100,1,5,,1c:28:af:b2:f7:64,-60,2412,2412
1,9100,1,5,,1c:28:af:b2:f7:63,-60,2412,2412
1,9100,1,5,eduroam,1c:28:af:b4:1c:f0,-62,5580,5580
1,9100,1,5,UnivToulon,1c:28:af:b4:1c:f1,-62,5580,5580
1,9100,1,5,visiteurs,1c:28:af:b4:1c:f2,-63,5580,5580
1,9100,1,5,eduroam,1c:28:af:b2:97:e0,-63,2437,2437
